"90972",\N,\N,\N,"罗某奥迪A6质押-经营周转1-2-1","200000",\N," 借款人自己在商场里经营品牌包店5年多；每月毛收入在25万左右。借款人现用奥迪A6轿车做质押，市场评估价值40万元左右，现借款20万元。借款用于公司经营周转，收入稳定，本借款项目还款来源稳定，风险低。借款人一共借款2个月，现已完成1个月。","25天","18",\N,"罗某奥迪A6质押-经营周转1-2-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.6",\N
"90973",\N,\N,\N,"程某奔驰车质押-经营周转1-1-1","100000",\N," 借款人自己经营汽车配件10余年；每年毛收入在1000万左右。借款人现用奔驰S350做质押，市场评估价值56万元左右，现借款40万元。借款用于店面经营周转，收入稳定，本借款项目还款来源稳定，风险低。","87天","21",\N,"程某奔驰车质押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"90974",\N,\N,\N,"XX建筑安装工程公司-工程周转2-1-28","100000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","178天","21",\N,"XX建筑安装工程公司-工程周转2-1-2","重庆市登科信用有限公司担保公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"90975",\N,\N,\N,"XX建筑安装工程公司-工程周转1-1-21","100000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","88天","21",\N,"XX建筑安装工程公司-工程周转1-1-2","重庆市登科信用有限公司担保公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"90976",\N,\N,\N,"（约）XX建筑安装工程公司-工程周转1-1-20","200000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","85天","21",\N,"（约）XX建筑安装工程公司-工程周转1-","重庆登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"90977",\N,\N,\N,"杨某大众帕萨特车质押-经营周转1-1-1","130000",\N," 借款人自己从事汽车维修6年多；每月毛收入在20万左右。借款人现用全款帕萨特车做质押，市场评估价值15万元左右，现借款13万元。借款用于工程周转，收入稳定，本借款项目还款来源稳定，风险低。借款人有可能提前还款，所以暂借三个月，如有需要会续借续发。","88天","21",\N,"杨某大众帕萨特车质押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"90978",\N,\N,\N,"XX建筑安装工程公司-工程周转2-1-27","100000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","178天","21",\N,"XX建筑安装工程公司-工程周转2-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"90979",\N,\N,\N,"(约）刘某房产抵押-经营周转1-1-2","100000",\N," 借款人在各大商场都有专柜；主要销售化妆品，年毛收入在300万左右。借款人现用渝中区一处房产做抵押，建筑面积58.23平米，市场评估价值33万元左右，现借款20万元。借款用于公司经营周转，收入稳定，本借款项目还款来源稳定，风险低。","177天","21",\N,"(约）刘某房产抵押-经营周转1-1-2","重庆市登科信用有限公司担保公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.7",\N
"90980",\N,\N,\N,"刘某房产抵押-经营周转1-1-1","100000",\N," 借款人在各大商场都有专柜；主要销售化妆品，年毛收入在300万左右。借款人现用渝中区一处房产做抵押，建筑面积58.23平米，市场评估价值33万元左右，现借款20万元。借款用于公司经营周转，收入稳定，本借款项目还款来源稳定，风险低。","177天","21",\N,"刘某房产抵押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"90981",\N,\N,\N,"（约）黄某房产抵押-经营周转1-1-2","100000",\N," 借款人自己经营齿轮厂配件加工10年多；年毛收入在500万以上。借款人现用北碚区一处房产做抵押，建筑面积64.87平米，市场评估价值32万元左右，现借款22万元。借款用于公司经营周转，收入稳定，本借款项目还款来源稳定，风险低。","85天","21",\N,"（约）黄某房产抵押-经营周转1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.55",\N
"90982",\N,\N,\N,"穆某宝马车质押-经营周转1-1-1","200000",\N," 借款人自己经营餐饮行业；每月毛收入在30万左右。借款人现用宝马车做质押，市场评估价值30万元左右，现借款20万元。借款用于店面装修，收入稳定，本借款项目还款来源稳定，风险低。借款人一共借款三个月，有可能提前还款，所以暂借一个月，如有需要会续借续发。","24天","18",\N,"穆某宝马车质押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.6",\N
"90983",\N,\N,\N,"（约）XX建筑安装工程公司-工程周转2-1-26","170000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","177天","21",\N,"（约）XX建筑安装工程公司-工程周转2-","重庆市登科信用有限公司担保公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.7",\N
"90984",\N,\N,\N,"黄某房产抵押-经营周转1-1-1","120000",\N," 借款人自己经营齿轮厂配件加工10年多；年毛收入在500万以上。借款人现用北碚区一处房产做抵押，建筑面积64.87平米，市场评估价值32万元左右，现借款22万元。借款用于公司经营周转，收入稳定，本借款项目还款来源稳定，风险低。","88天","21",\N,"黄某房产抵押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"90985",\N,\N,\N,"(约）XX建筑安装工程公司-工程周转2-1-25","150000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","177天","21",\N,"(约）XX建筑安装工程公司-工程周转2-","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"5.7",\N
"90986",\N,\N,\N,"XX建筑安装工程公司-工程周转2-1-24","100000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","179天","21",\N,"XX建筑安装工程公司-工程周转2-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.5",\N
"90987",\N,\N,\N,"XX建筑安装工程公司-工程周转1-1-19","100000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","88天","21",\N,"XX建筑安装工程公司-工程周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.95",\N
"90988",\N,\N,\N,"廖某房产抵押-经营周转2-1-1","200000",\N," 借款人自己经营婚庆公司。年收入在35万元以上；借款人用自己在渝北区回兴的房产做抵押，套内面积：64.24M2,，房屋评估在40万左右，借款20万元。借款用于南坪婚庆公司周转：收入稳定，本借款项目还款来源稳定，风险低。","24天","18",\N,"廖某房产抵押-经营周转2-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.6",\N
"90989",\N,\N,\N,"XX建筑安装工程公司-工程周转2-1-23","100000",\N," 重庆市XX建筑安装工程有限公司成立于1999年公司主要经营：房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、公路工程施工总承包叁级、建筑装修装饰工程专业承包贰级、公路路面工程专业承包叁级、公路路基工程专业承包叁级等。现承接贵州政府的盘南产业园区（盘南产业园区位于盘县南部，北距盘县县城约50公里，南距兴义市约30 公里。园区规划范围为54.7平方公里，涉及保田、大山、响水、马依、忠义和普田等6个乡镇，国土面积约586 平方公里，人口14.8万人。园区范围内，有南昆铁路、212省道及威红、大响、英大等","179天","21",\N,"XX建筑安装工程公司-工程周转2-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.67",\N
